app_id,app_date,amount,rate_offered,term_months,status,payment_date,segment
APP-009031,2024-03-28 00:00:00,8000.0,0.2896,36,Paid,2027-03-31 00:00:00,3
APP-009032,2024-06-08 00:00:00,7500.0,0.3081,36,Paid,2027-06-11 00:00:00,3
APP-009033,2025-03-28 00:00:00,9000.0,0.148,36,Paid,2028-03-30 00:00:00,1
APP-009034,2024-05-16 00:00:00,5600.0,0.0641,48,Paid,2028-05-19 00:00:00,0
APP-009035,2024-07-22 00:00:00,7900.0,0.2098,24,Paid,2026-07-24 00:00:00,3
APP-009036,2023-12-29 00:00:00,8800.0,0.1893,24,Default,,2
APP-009037,2023-03-30 00:00:00,8100.0,0.2331,36,Paid,2026-04-01 00:00:00,3
APP-009038,2022-11-15 00:00:00,10700.0,0.1942,36,Paid,2025-11-17 00:00:00,2
APP-009039,2024-02-10 00:00:00,9500.0,0.1829,24,Default,,2
APP-009040,2025-01-25 00:00:00,8000.0,0.2364,48,Paid,2029-01-28 00:00:00,3
APP-009041,2024-07-09 00:00:00,8400.0,0.2434,36,Paid,2027-07-12 00:00:00,3
APP-009042,2024-08-26 00:00:00,8600.0,0.1107,36,Paid,2027-08-29 00:00:00,1
APP-009043,2023-08-03 00:00:00,8800.0,0.1392,36,Paid,2026-08-05 00:00:00,1
APP-009044,2022-08-29 00:00:00,4300.0,0.1747,36,Paid,2025-08-31 00:00:00,0
APP-009045,2022-07-14 00:00:00,7400.0,0.1849,36,Paid,2025-07-16 00:00:00,0
APP-009046,2024-11-15 00:00:00,5000.0,0.1687,36,Default,,0
APP-009047,2023-03-29 00:00:00,10600.0,0.2017,36,Paid,2026-03-31 00:00:00,2
APP-009048,2023-06-07 00:00:00,7900.0,0.2298,48,Paid,2027-06-10 00:00:00,3
APP-009049,2024-02-19 00:00:00,7600.0,0.2661,36,Paid,2027-02-21 00:00:00,3
APP-009050,2022-09-09 00:00:00,9800.0,0.2089,36,Paid,2025-09-11 00:00:00,2
APP-009051,2025-01-04 00:00:00,8800.0,0.1374,36,Paid,2028-01-07 00:00:00,1
APP-009052,2025-06-17 00:00:00,5700.0,0.1726,36,Paid,2028-06-19 00:00:00,0
APP-009053,2022-09-12 00:00:00,7900.0,0.1762,24,Paid,2024-09-13 00:00:00,0
APP-009054,2024-09-22 00:00:00,7300.0,0.2057,48,Paid,2028-09-25 00:00:00,3
APP-009055,2022-08-14 00:00:00,4500.0,0.1994,36,Paid,2025-08-16 00:00:00,3
APP-009056,2025-01-13 00:00:00,6600.0,0.2825,24,Paid,2027-01-15 00:00:00,3
APP-009057,2024-01-12 00:00:00,7600.0,0.1569,24,Paid,2026-01-13 00:00:00,0
APP-009058,2024-11-03 00:00:00,7800.0,0.1992,48,Paid,2028-11-06 00:00:00,3
APP-009059,2023-10-13 00:00:00,5000.0,0.2977,48,Paid,2027-10-16 00:00:00,3
APP-009060,2023-04-22 00:00:00,10300.0,0.1507,36,Default,,1
APP-009061,2023-02-08 00:00:00,7800.0,0.1873,36,Paid,2026-02-10 00:00:00,3
APP-009062,2023-10-16 00:00:00,8100.0,0.1328,48,Paid,2027-10-19 00:00:00,1
APP-009063,2025-01-05 00:00:00,8800.0,0.1841,24,Paid,2027-01-07 00:00:00,2
APP-009064,2024-03-18 00:00:00,6400.0,0.141,36,Paid,2027-03-21 00:00:00,0
APP-009065,2025-01-03 00:00:00,8900.0,0.2323,36,Paid,2028-01-06 00:00:00,2
APP-009066,2024-12-21 00:00:00,7300.0,0.1874,36,Paid,2027-12-24 00:00:00,3
APP-009067,2023-01-12 00:00:00,6200.0,0.1332,24,Paid,2025-01-13 00:00:00,0
APP-009068,2023-06-24 00:00:00,9100.0,0.222,36,Paid,2026-06-26 00:00:00,2
APP-009069,2024-10-10 00:00:00,11000.0,0.189,36,Paid,2027-10-13 00:00:00,2
APP-009070,2023-07-11 00:00:00,9400.0,0.2276,48,Paid,2027-07-14 00:00:00,2
APP-009071,2023-08-19 00:00:00,9800.0,0.1226,36,Paid,2026-08-21 00:00:00,1
APP-009072,2023-03-09 00:00:00,7000.0,0.1984,48,Paid,2027-03-12 00:00:00,3
APP-009073,2022-09-14 00:00:00,4800.0,0.2187,48,Paid,2026-09-17 00:00:00,3
APP-009074,2024-03-04 00:00:00,11000.0,0.1588,36,Paid,2027-03-07 00:00:00,1
APP-009075,2025-03-23 00:00:00,12100.0,0.117,24,Default,,1
APP-009076,2022-10-05 00:00:00,11100.0,0.1779,36,Paid,2025-10-07 00:00:00,2
APP-009077,2023-04-17 00:00:00,7300.0,0.2414,48,Paid,2027-04-20 00:00:00,3
APP-009078,2024-03-17 00:00:00,5700.0,0.2363,24,Paid,2026-03-19 00:00:00,3
APP-009079,2024-02-08 00:00:00,5900.0,0.1586,36,Paid,2027-02-10 00:00:00,0
APP-009080,2024-11-29 00:00:00,4600.0,0.1158,24,Paid,2026-12-01 00:00:00,0
APP-009081,2022-12-25 00:00:00,7800.0,0.1584,24,Paid,2024-12-26 00:00:00,0
APP-009082,2023-10-07 00:00:00,11200.0,0.1566,36,Default,,1
APP-009083,2025-04-26 00:00:00,7700.0,0.2023,36,Paid,2028-04-28 00:00:00,3
APP-009084,2024-01-01 00:00:00,8600.0,0.1747,36,Paid,2027-01-03 00:00:00,1
APP-009085,2025-04-18 00:00:00,10800.0,0.1423,48,Paid,2029-04-21 00:00:00,1
APP-009086,2024-11-24 00:00:00,7200.0,0.2352,24,Paid,2026-11-26 00:00:00,3
APP-009087,2023-04-03 00:00:00,12100.0,0.187,24,Paid,2025-04-04 00:00:00,2
APP-009088,2023-02-17 00:00:00,12000.0,0.2018,48,Paid,2027-02-20 00:00:00,2
APP-009089,2022-10-08 00:00:00,7700.0,0.0938,36,Paid,2025-10-10 00:00:00,1
APP-009090,2025-02-01 00:00:00,6800.0,0.0588,36,Paid,2028-02-04 00:00:00,0
APP-009091,2022-12-30 00:00:00,9400.0,0.1081,36,Paid,2026-01-01 00:00:00,1
APP-009092,2022-11-10 00:00:00,7300.0,0.156,48,Default,,0
APP-009093,2022-11-07 00:00:00,5700.0,0.2088,36,Default,,3
APP-009094,2022-10-17 00:00:00,10600.0,0.0629,48,Paid,2026-10-20 00:00:00,1
APP-009095,2023-02-10 00:00:00,10400.0,0.2596,36,Paid,2026-02-12 00:00:00,2
APP-009096,2024-03-04 00:00:00,8300.0,0.1885,36,Paid,2027-03-07 00:00:00,2
APP-009097,2025-03-20 00:00:00,5500.0,0.248,48,Paid,2029-03-23 00:00:00,3
APP-009098,2024-03-16 00:00:00,5500.0,0.1357,36,Paid,2027-03-19 00:00:00,0
APP-009099,2024-11-15 00:00:00,8200.0,0.2052,24,Paid,2026-11-17 00:00:00,2
APP-009100,2024-04-11 00:00:00,7000.0,0.1843,36,Paid,2027-04-14 00:00:00,0
APP-009101,2024-11-17 00:00:00,7300.0,0.2209,36,Paid,2027-11-20 00:00:00,3
APP-009102,2023-11-24 00:00:00,10000.0,0.1683,24,Default,,1
APP-009103,2025-02-08 00:00:00,9500.0,0.2037,36,Paid,2028-02-11 00:00:00,2
APP-009104,2022-07-04 00:00:00,10800.0,0.2351,24,Paid,2024-07-05 00:00:00,2
APP-009105,2023-10-19 00:00:00,6000.0,0.1474,36,Paid,2026-10-21 00:00:00,0
APP-009106,2024-08-24 00:00:00,7300.0,0.1921,36,Paid,2027-08-27 00:00:00,3
APP-009107,2024-11-19 00:00:00,9500.0,0.0856,24,Paid,2026-11-21 00:00:00,1
APP-009108,2024-02-14 00:00:00,8900.0,0.2151,24,Paid,2026-02-15 00:00:00,2
APP-009109,2024-03-12 00:00:00,11100.0,0.2777,48,Paid,2028-03-15 00:00:00,2
APP-009110,2024-02-17 00:00:00,8800.0,0.1178,36,Paid,2027-02-19 00:00:00,1
APP-009111,2023-10-07 00:00:00,11700.0,0.1754,36,Paid,2026-10-09 00:00:00,2
APP-009112,2023-01-15 00:00:00,9100.0,0.224,24,Paid,2025-01-16 00:00:00,2
APP-009113,2022-12-15 00:00:00,10100.0,0.1816,36,Paid,2025-12-17 00:00:00,2
APP-009114,2023-04-11 00:00:00,7400.0,0.1883,36,Paid,2026-04-13 00:00:00,3
APP-009115,2024-02-22 00:00:00,8000.0,0.1605,24,Default,,1
APP-009116,2023-11-08 00:00:00,9800.0,0.1586,36,Paid,2026-11-10 00:00:00,1
APP-009117,2022-11-20 00:00:00,11200.0,0.1757,36,Paid,2025-11-22 00:00:00,2
APP-009118,2024-02-04 00:00:00,9500.0,0.1821,36,Paid,2027-02-06 00:00:00,2
APP-009119,2025-06-02 00:00:00,7800.0,0.1209,24,Paid,2027-06-04 00:00:00,1
APP-009120,2022-12-29 00:00:00,10800.0,0.1767,24,Paid,2024-12-30 00:00:00,2
APP-009121,2023-03-16 00:00:00,3600.0,0.2584,48,Paid,2027-03-19 00:00:00,3
APP-009122,2022-09-19 00:00:00,5200.0,0.159,48,Default,,0
APP-009123,2023-02-09 00:00:00,9400.0,0.1181,36,Paid,2026-02-11 00:00:00,1
APP-009124,2024-06-06 00:00:00,8000.0,0.1724,48,Paid,2028-06-09 00:00:00,0
APP-009125,2024-01-27 00:00:00,9200.0,0.1443,36,Paid,2027-01-29 00:00:00,1
APP-009126,2024-09-06 00:00:00,8100.0,0.1131,24,Paid,2026-09-08 00:00:00,1
APP-009127,2024-10-17 00:00:00,9100.0,0.187,36,Default,,2
APP-009128,2023-03-10 00:00:00,6400.0,0.1445,36,Paid,2026-03-12 00:00:00,0
APP-009129,2023-03-04 00:00:00,9100.0,0.1488,36,Default,,1
APP-009130,2022-09-28 00:00:00,10000.0,0.1877,36,Default,,2
APP-009131,2024-09-05 00:00:00,10400.0,0.1033,48,Default,,1
APP-009132,2023-03-07 00:00:00,12000.0,0.0929,48,Paid,2027-03-10 00:00:00,1
APP-009133,2023-04-12 00:00:00,8500.0,0.2135,48,Paid,2027-04-15 00:00:00,2
APP-009134,2025-02-23 00:00:00,8500.0,0.0835,48,Paid,2029-02-26 00:00:00,1
APP-009135,2025-02-17 00:00:00,5000.0,0.1312,48,Paid,2029-02-20 00:00:00,0
APP-009136,2023-02-25 00:00:00,6900.0,0.09,36,Paid,2026-02-27 00:00:00,0
APP-009137,2024-09-21 00:00:00,7600.0,0.1557,24,Paid,2026-09-23 00:00:00,0
APP-009138,2023-06-17 00:00:00,10100.0,0.2014,36,Paid,2026-06-19 00:00:00,2
APP-009139,2024-07-02 00:00:00,6800.0,0.1856,36,Paid,2027-07-05 00:00:00,0
APP-009140,2023-03-31 00:00:00,9600.0,0.2996,36,Paid,2026-04-02 00:00:00,2
APP-009141,2023-04-27 00:00:00,8000.0,0.2343,48,Paid,2027-04-30 00:00:00,3
APP-009142,2023-08-11 00:00:00,7600.0,0.1334,48,Paid,2027-08-14 00:00:00,0
APP-009143,2024-01-12 00:00:00,8500.0,0.1201,36,Paid,2027-01-14 00:00:00,1
APP-009144,2023-11-30 00:00:00,7200.0,0.3153,36,Paid,2026-12-02 00:00:00,3
APP-009145,2024-02-09 00:00:00,7100.0,0.2331,48,Paid,2028-02-12 00:00:00,3
APP-009146,2024-01-14 00:00:00,4600.0,0.2095,24,Paid,2026-01-15 00:00:00,3
APP-009147,2024-08-12 00:00:00,7500.0,0.1837,24,Paid,2026-08-14 00:00:00,0
APP-009148,2023-07-17 00:00:00,7000.0,0.1937,48,Paid,2027-07-20 00:00:00,3
APP-009149,2023-08-01 00:00:00,7000.0,0.1059,36,Paid,2026-08-03 00:00:00,0
APP-009150,2022-10-02 00:00:00,8800.0,0.1879,36,Default,,2
APP-009151,2022-12-31 00:00:00,9300.0,0.1836,48,Paid,2027-01-03 00:00:00,2
APP-009152,2022-11-05 00:00:00,8500.0,0.1348,36,Paid,2025-11-07 00:00:00,1
APP-009153,2025-04-01 00:00:00,10000.0,0.1531,36,Default,,1
APP-009154,2024-11-29 00:00:00,9200.0,0.2558,36,Paid,2027-12-02 00:00:00,2
APP-009155,2024-09-24 00:00:00,7400.0,0.1737,24,Paid,2026-09-26 00:00:00,0
APP-009156,2025-05-06 00:00:00,7100.0,0.2836,36,Paid,2028-05-08 00:00:00,3
APP-009157,2025-06-14 00:00:00,8600.0,0.093,48,Paid,2029-06-17 00:00:00,1
APP-009158,2025-01-14 00:00:00,9100.0,0.1539,24,Paid,2027-01-16 00:00:00,1
APP-009159,2023-06-27 00:00:00,10800.0,0.1026,24,Paid,2025-06-28 00:00:00,1
APP-009160,2023-11-20 00:00:00,10400.0,0.1195,36,Paid,2026-11-22 00:00:00,1
APP-009161,2024-04-29 00:00:00,6900.0,0.1386,24,Paid,2026-05-01 00:00:00,0
APP-009162,2024-12-24 00:00:00,7800.0,0.1958,48,Paid,2028-12-27 00:00:00,3
APP-009163,2024-01-17 00:00:00,9300.0,0.1933,24,Paid,2026-01-18 00:00:00,2
APP-009164,2023-01-12 00:00:00,10100.0,0.146,36,Paid,2026-01-14 00:00:00,1
APP-009165,2023-10-22 00:00:00,9900.0,0.0686,36,Paid,2026-10-24 00:00:00,1
APP-009166,2024-02-26 00:00:00,7900.0,0.2539,48,Paid,2028-02-29 00:00:00,3
APP-009167,2023-07-13 00:00:00,5500.0,0.1657,36,Paid,2026-07-15 00:00:00,0
APP-009168,2024-10-14 00:00:00,6000.0,0.1242,36,Paid,2027-10-17 00:00:00,0
APP-009169,2022-09-05 00:00:00,8500.0,0.1937,48,Paid,2026-09-08 00:00:00,2
APP-009170,2023-03-20 00:00:00,8700.0,0.1902,24,Paid,2025-03-21 00:00:00,2
APP-009171,2024-03-09 00:00:00,5800.0,0.1639,36,Paid,2027-03-12 00:00:00,0
APP-009172,2024-10-12 00:00:00,8100.0,0.1874,48,Default,,2
APP-009173,2023-09-15 00:00:00,9300.0,0.1222,36,Paid,2026-09-17 00:00:00,1
APP-009174,2025-05-25 00:00:00,5700.0,0.218,36,Paid,2028-05-27 00:00:00,3
APP-009175,2022-11-11 00:00:00,10200.0,0.1302,24,Paid,2024-11-12 00:00:00,1
APP-009176,2024-05-24 00:00:00,7200.0,0.1497,24,Paid,2026-05-26 00:00:00,0
APP-009177,2024-04-09 00:00:00,10500.0,0.2124,24,Paid,2026-04-11 00:00:00,2
APP-009178,2024-02-13 00:00:00,6900.0,0.2402,48,Paid,2028-02-16 00:00:00,3
APP-009179,2023-04-14 00:00:00,5900.0,0.2593,48,Paid,2027-04-17 00:00:00,3
APP-009180,2023-10-23 00:00:00,7100.0,0.2328,36,Default,,3
APP-009181,2024-07-18 00:00:00,7800.0,0.1638,36,Paid,2027-07-21 00:00:00,0
APP-009182,2023-03-23 00:00:00,7200.0,0.1029,24,Paid,2025-03-24 00:00:00,0
APP-009183,2024-09-25 00:00:00,7600.0,0.2503,36,Default,,3
APP-009184,2024-04-06 00:00:00,8700.0,0.2485,36,Paid,2027-04-09 00:00:00,2
APP-009185,2022-09-23 00:00:00,7700.0,0.1464,36,Paid,2025-09-25 00:00:00,0
APP-009186,2025-02-26 00:00:00,7900.0,0.2261,48,Paid,2029-03-01 00:00:00,3
APP-009187,2024-08-07 00:00:00,4600.0,0.1634,36,Default,,0
APP-009188,2024-01-28 00:00:00,8800.0,0.2551,36,Paid,2027-01-30 00:00:00,2
APP-009189,2024-04-11 00:00:00,7800.0,0.1543,48,Paid,2028-04-14 00:00:00,0
APP-009190,2023-08-10 00:00:00,11200.0,0.2789,36,Paid,2026-08-12 00:00:00,2
APP-009191,2023-11-12 00:00:00,6100.0,0.2193,36,Paid,2026-11-14 00:00:00,3
APP-009192,2023-03-18 00:00:00,4400.0,0.2699,36,Paid,2026-03-20 00:00:00,3
APP-009193,2023-02-10 00:00:00,9200.0,0.1568,36,Paid,2026-02-12 00:00:00,1
APP-009194,2023-05-13 00:00:00,8700.0,0.2003,36,Paid,2026-05-15 00:00:00,2
APP-009195,2024-09-05 00:00:00,6000.0,0.1315,48,Paid,2028-09-08 00:00:00,0
APP-009196,2023-06-09 00:00:00,4900.0,0.2222,36,Paid,2026-06-11 00:00:00,3
APP-009197,2023-02-10 00:00:00,11100.0,0.225,48,Default,,2
APP-009198,2025-05-03 00:00:00,10800.0,0.2999,24,Paid,2027-05-05 00:00:00,2
APP-009199,2022-12-18 00:00:00,3000.0,0.2041,48,Paid,2026-12-21 00:00:00,3
APP-009200,2024-02-12 00:00:00,7100.0,0.2162,48,Paid,2028-02-15 00:00:00,3
APP-009201,2024-06-30 00:00:00,11300.0,0.1565,36,Paid,2027-07-03 00:00:00,1
APP-009202,2024-06-07 00:00:00,7000.0,0.2071,48,Paid,2028-06-10 00:00:00,3
APP-009203,2024-07-17 00:00:00,7000.0,0.161,36,Paid,2027-07-20 00:00:00,0
APP-009204,2025-03-16 00:00:00,7400.0,0.1858,24,Paid,2027-03-18 00:00:00,3
APP-009205,2023-05-13 00:00:00,5800.0,0.1887,24,Default,,0
APP-009206,2023-12-08 00:00:00,4600.0,0.1624,36,Paid,2026-12-10 00:00:00,0
APP-009207,2024-10-23 00:00:00,10100.0,0.1831,48,Paid,2028-10-26 00:00:00,2
APP-009208,2025-06-14 00:00:00,4300.0,0.1612,24,Default,,0
APP-009209,2024-11-18 00:00:00,8500.0,0.161,36,Paid,2027-11-21 00:00:00,1
APP-009210,2024-06-05 00:00:00,9800.0,0.2338,48,Paid,2028-06-08 00:00:00,2
APP-009211,2024-04-17 00:00:00,5100.0,0.1888,24,Paid,2026-04-19 00:00:00,0
APP-009212,2024-07-30 00:00:00,6200.0,0.1974,24,Paid,2026-08-01 00:00:00,3
APP-009213,2024-05-20 00:00:00,10400.0,0.1071,36,Paid,2027-05-23 00:00:00,1
APP-009214,2023-09-09 00:00:00,9100.0,0.2012,36,Paid,2026-09-11 00:00:00,2
APP-009215,2023-04-22 00:00:00,6800.0,0.2065,24,Paid,2025-04-23 00:00:00,3
APP-009216,2025-03-05 00:00:00,10400.0,0.1601,24,Paid,2027-03-07 00:00:00,1
APP-009217,2023-09-05 00:00:00,10400.0,0.2843,24,Paid,2025-09-06 00:00:00,2
APP-009218,2023-11-23 00:00:00,8500.0,0.0655,36,Paid,2026-11-25 00:00:00,1
APP-009219,2023-01-14 00:00:00,6200.0,0.2192,36,Paid,2026-01-16 00:00:00,3
APP-009220,2023-07-07 00:00:00,7200.0,0.2156,36,Paid,2026-07-09 00:00:00,3
APP-009221,2025-07-01 00:00:00,8600.0,0.2071,36,Default,,2
APP-009222,2023-08-09 00:00:00,7600.0,0.1888,48,Paid,2027-08-12 00:00:00,3
APP-009223,2024-05-17 00:00:00,9900.0,0.2075,48,Paid,2028-05-20 00:00:00,2
APP-009224,2023-12-01 00:00:00,4900.0,0.2234,48,Paid,2027-12-04 00:00:00,3
APP-009225,2024-08-07 00:00:00,5000.0,0.1437,36,Paid,2027-08-10 00:00:00,0
APP-009226,2024-02-04 00:00:00,8400.0,0.195,48,Paid,2028-02-07 00:00:00,2
APP-009227,2023-03-27 00:00:00,7000.0,0.1708,48,Default,,0
APP-009228,2024-12-22 00:00:00,6700.0,0.1253,36,Paid,2027-12-25 00:00:00,0
APP-009229,2024-09-13 00:00:00,4500.0,0.2159,24,Paid,2026-09-15 00:00:00,3
APP-009230,2023-02-08 00:00:00,8000.0,0.1518,36,Paid,2026-02-10 00:00:00,1
APP-009231,2024-08-06 00:00:00,7900.0,0.1051,24,Paid,2026-08-08 00:00:00,1
APP-009232,2023-01-14 00:00:00,9300.0,0.153,36,Paid,2026-01-16 00:00:00,1
APP-009233,2023-02-01 00:00:00,8100.0,0.1401,36,Paid,2026-02-03 00:00:00,1
APP-009234,2023-09-01 00:00:00,7700.0,0.2314,36,Paid,2026-09-03 00:00:00,3
APP-009235,2024-10-06 00:00:00,10400.0,0.1877,48,Paid,2028-10-09 00:00:00,2
APP-009236,2024-01-28 00:00:00,5400.0,0.2491,36,Paid,2027-01-30 00:00:00,3
APP-009237,2024-02-15 00:00:00,9100.0,0.1467,36,Paid,2027-02-17 00:00:00,1
APP-009238,2023-12-04 00:00:00,4700.0,0.2237,36,Paid,2026-12-06 00:00:00,3
APP-009239,2023-05-17 00:00:00,6300.0,0.322,36,Paid,2026-05-19 00:00:00,3
APP-009240,2023-06-28 00:00:00,5600.0,0.1978,36,Paid,2026-06-30 00:00:00,3
APP-009241,2022-10-14 00:00:00,9600.0,0.2231,48,Paid,2026-10-17 00:00:00,2
APP-009242,2025-06-27 00:00:00,7900.0,0.2147,36,Paid,2028-06-29 00:00:00,3
APP-009243,2023-05-03 00:00:00,8000.0,0.1089,36,Default,,1
APP-009244,2022-07-14 00:00:00,5800.0,0.2093,36,Paid,2025-07-16 00:00:00,3
APP-009245,2024-02-21 00:00:00,7400.0,0.1953,48,Paid,2028-02-24 00:00:00,3
APP-009246,2024-12-07 00:00:00,6500.0,0.167,48,Paid,2028-12-10 00:00:00,0
APP-009247,2024-06-06 00:00:00,8800.0,0.1358,36,Paid,2027-06-09 00:00:00,1
APP-009248,2023-07-21 00:00:00,6000.0,0.2147,36,Paid,2026-07-23 00:00:00,3
APP-009249,2022-11-30 00:00:00,10700.0,0.1314,36,Paid,2025-12-02 00:00:00,1
APP-009250,2023-04-17 00:00:00,4600.0,0.2867,48,Paid,2027-04-20 00:00:00,3
APP-009251,2022-10-18 00:00:00,6400.0,0.1857,36,Default,,0
APP-009252,2025-06-30 00:00:00,11400.0,0.1188,24,Paid,2027-07-02 00:00:00,1
APP-009253,2024-06-29 00:00:00,7100.0,0.1543,36,Paid,2027-07-02 00:00:00,0
APP-009254,2024-03-19 00:00:00,5400.0,0.1661,36,Paid,2027-03-22 00:00:00,0
APP-009255,2024-09-28 00:00:00,8400.0,0.3006,36,Paid,2027-10-01 00:00:00,3
APP-009256,2023-07-14 00:00:00,7000.0,0.1358,24,Paid,2025-07-15 00:00:00,0
APP-009257,2023-08-08 00:00:00,6300.0,0.1742,24,Default,,0
APP-009258,2024-09-09 00:00:00,5800.0,0.1531,36,Paid,2027-09-12 00:00:00,0
APP-009259,2023-01-17 00:00:00,13500.0,0.205,48,Paid,2027-01-20 00:00:00,2
APP-009260,2024-11-27 00:00:00,7500.0,0.1539,48,Paid,2028-11-30 00:00:00,0
APP-009261,2022-09-01 00:00:00,4100.0,0.123,36,Paid,2025-09-03 00:00:00,0
APP-009262,2023-09-17 00:00:00,11000.0,0.1702,48,Paid,2027-09-20 00:00:00,2
APP-009263,2025-03-28 00:00:00,9200.0,0.165,36,Paid,2028-03-30 00:00:00,1
APP-009264,2023-06-22 00:00:00,6500.0,0.1504,36,Paid,2026-06-24 00:00:00,0
APP-009265,2024-12-31 00:00:00,6100.0,0.1531,24,Default,,0
APP-009266,2025-05-25 00:00:00,9300.0,0.2392,36,Default,,2
APP-009267,2024-07-08 00:00:00,7500.0,0.164,48,Paid,2028-07-11 00:00:00,0
APP-009268,2025-02-08 00:00:00,4100.0,0.1233,48,Paid,2029-02-11 00:00:00,0
APP-009269,2022-07-17 00:00:00,11600.0,0.1569,36,Paid,2025-07-19 00:00:00,1
APP-009270,2024-06-26 00:00:00,7100.0,0.1827,48,Default,,0
APP-009271,2025-03-25 00:00:00,11000.0,0.1132,48,Paid,2029-03-28 00:00:00,1
APP-009272,2024-06-02 00:00:00,10600.0,0.2613,24,Paid,2026-06-04 00:00:00,2
APP-009273,2023-08-25 00:00:00,6000.0,0.2234,48,Paid,2027-08-28 00:00:00,3
APP-009274,2023-02-26 00:00:00,10100.0,0.2515,36,Paid,2026-02-28 00:00:00,2
APP-009275,2024-12-26 00:00:00,6700.0,0.1996,48,Paid,2028-12-29 00:00:00,3
APP-009276,2023-05-03 00:00:00,4300.0,0.0753,24,Paid,2025-05-04 00:00:00,0
APP-009277,2022-09-26 00:00:00,7200.0,0.2568,24,Paid,2024-09-27 00:00:00,3
APP-009278,2023-03-02 00:00:00,8800.0,0.1368,36,Paid,2026-03-04 00:00:00,1
APP-009279,2025-06-25 00:00:00,7100.0,0.1409,24,Paid,2027-06-27 00:00:00,0
APP-009280,2024-05-16 00:00:00,7400.0,0.1878,24,Paid,2026-05-18 00:00:00,3
APP-009281,2025-01-21 00:00:00,10300.0,0.2489,36,Paid,2028-01-24 00:00:00,2
APP-009282,2025-01-10 00:00:00,8200.0,0.2327,48,Paid,2029-01-13 00:00:00,3
APP-009283,2023-01-11 00:00:00,6300.0,0.2253,36,Paid,2026-01-13 00:00:00,3
APP-009284,2025-06-12 00:00:00,9400.0,0.1644,48,Paid,2029-06-15 00:00:00,1
APP-009285,2022-09-09 00:00:00,8400.0,0.1636,48,Paid,2026-09-12 00:00:00,1
APP-009286,2024-06-08 00:00:00,3000.0,0.1973,36,Paid,2027-06-11 00:00:00,0
APP-009287,2023-12-15 00:00:00,8900.0,0.1735,36,Paid,2026-12-17 00:00:00,1
APP-009288,2024-04-18 00:00:00,8800.0,0.2245,24,Paid,2026-04-20 00:00:00,2
APP-009289,2025-01-25 00:00:00,8000.0,0.2215,36,Paid,2028-01-28 00:00:00,3
APP-009290,2023-10-16 00:00:00,9800.0,0.2096,36,Paid,2026-10-18 00:00:00,2
APP-009291,2023-03-22 00:00:00,6700.0,0.0537,24,Default,,0
APP-009292,2024-07-29 00:00:00,8700.0,0.1864,36,Paid,2027-08-01 00:00:00,2
APP-009293,2024-02-05 00:00:00,4900.0,0.1746,36,Paid,2027-02-07 00:00:00,0
APP-009294,2025-01-26 00:00:00,8800.0,0.1884,36,Paid,2028-01-29 00:00:00,2
APP-009295,2023-08-10 00:00:00,11900.0,0.1423,36,Paid,2026-08-12 00:00:00,1
APP-009296,2024-01-25 00:00:00,6000.0,0.1138,48,Default,,0
APP-009297,2025-04-02 00:00:00,6500.0,0.2032,24,Paid,2027-04-04 00:00:00,3
APP-009298,2023-04-06 00:00:00,6600.0,0.1622,24,Paid,2025-04-07 00:00:00,0
APP-009299,2023-03-29 00:00:00,8300.0,0.2087,36,Paid,2026-03-31 00:00:00,2
APP-009300,2024-10-05 00:00:00,5900.0,0.1465,24,Paid,2026-10-07 00:00:00,0
APP-009301,2022-09-02 00:00:00,8800.0,0.2508,48,Paid,2026-09-05 00:00:00,2
APP-009302,2023-10-17 00:00:00,9700.0,0.2301,36,Default,,2
APP-009303,2024-05-13 00:00:00,9100.0,0.1948,36,Paid,2027-05-16 00:00:00,2
APP-009304,2024-06-29 00:00:00,4500.0,0.1693,36,Paid,2027-07-02 00:00:00,0
APP-009305,2024-04-29 00:00:00,10000.0,0.2226,36,Paid,2027-05-02 00:00:00,2
APP-009306,2024-02-15 00:00:00,9900.0,0.1996,36,Default,,2
APP-009307,2024-02-13 00:00:00,9700.0,0.1919,24,Paid,2026-02-14 00:00:00,2
APP-009308,2022-08-31 00:00:00,8700.0,0.2321,24,Paid,2024-09-01 00:00:00,2
APP-009309,2024-05-09 00:00:00,8400.0,0.2513,36,Default,,3
APP-009310,2024-10-25 00:00:00,10100.0,0.1174,24,Paid,2026-10-27 00:00:00,1
APP-009311,2023-08-20 00:00:00,11800.0,0.1275,48,Paid,2027-08-23 00:00:00,1
APP-009312,2024-12-03 00:00:00,6100.0,0.141,36,Paid,2027-12-06 00:00:00,0
APP-009313,2023-09-08 00:00:00,10200.0,0.1049,24,Paid,2025-09-09 00:00:00,1
APP-009314,2022-11-29 00:00:00,7800.0,0.1769,24,Paid,2024-11-30 00:00:00,0
APP-009315,2024-02-13 00:00:00,7700.0,0.21,36,Paid,2027-02-15 00:00:00,3
APP-009316,2024-12-09 00:00:00,4900.0,0.1789,24,Paid,2026-12-11 00:00:00,0
APP-009317,2024-09-19 00:00:00,7400.0,0.1533,24,Paid,2026-09-21 00:00:00,0
APP-009318,2024-10-31 00:00:00,6000.0,0.2363,36,Paid,2027-11-03 00:00:00,3
APP-009319,2025-04-05 00:00:00,7100.0,0.187,36,Default,,3
