app_id,app_date,amount,rate_offered,term_months,status,payment_date,credit_score,risk_segment
APP-007406,2023-07-13,11300.0,0.213,48,Paid,2027-07-16,743,Near-Prime
APP-007407,2024-12-17,7200.0,0.1734,36,Paid,2027-12-20,641,Subprime
APP-007408,2022-11-22,9400.0,0.1842,36,Paid,2025-11-24,694,Near-Prime
APP-007409,2022-10-27,4200.0,0.054,36,Paid,2025-10-29,566,Subprime
APP-007410,2024-10-18,10400.0,0.1808,36,Paid,2027-10-21,718,Near-Prime
APP-007411,2022-08-28,10100.0,0.0886,36,Paid,2025-08-30,712,Near-Prime
APP-007412,2024-10-15,8200.0,0.119,36,Paid,2027-10-18,664,Subprime
APP-007413,2023-03-22,7500.0,0.1132,36,Paid,2026-03-24,648,Subprime
APP-007414,2023-01-24,8800.0,0.1279,36,Paid,2026-01-26,680,Near-Prime
APP-007415,2024-01-02,12600.0,0.1526,36,Paid,2027-01-04,774,Prime
APP-007416,2022-11-16,4500.0,0.1557,48,Default,,571,Subprime
APP-007417,2024-11-02,9600.0,0.2132,24,Paid,2026-11-04,699,Near-Prime
APP-007418,2025-06-24,6200.0,0.1911,24,Paid,2027-06-26,614,Subprime
APP-007419,2024-06-20,8000.0,0.0849,24,Default,,659,Subprime
APP-007420,2022-12-14,7500.0,0.1842,48,Paid,2026-12-17,647,Subprime
APP-007421,2025-01-03,7100.0,0.1959,36,Paid,2028-01-06,638,Subprime
APP-007422,2023-10-03,8000.0,0.1636,48,Default,,659,Subprime
APP-007423,2023-09-01,5700.0,0.177,36,Default,,603,Subprime
APP-007424,2023-10-07,10100.0,0.1895,36,Paid,2026-10-09,711,Near-Prime
APP-007425,2022-09-25,4400.0,0.2182,48,Paid,2026-09-28,570,Subprime
APP-007426,2023-11-02,9100.0,0.1013,24,Paid,2025-11-03,686,Near-Prime
APP-007427,2024-07-10,7300.0,0.1678,36,Paid,2027-07-13,643,Subprime
APP-007428,2024-12-24,5700.0,0.2554,36,Paid,2027-12-27,601,Subprime
APP-007429,2022-11-16,8400.0,0.2508,36,Paid,2025-11-18,670,Subprime
APP-007430,2023-09-20,4900.0,0.2225,36,Paid,2026-09-22,582,Subprime
APP-007431,2024-08-22,8100.0,0.2068,24,Paid,2026-08-24,661,Subprime
APP-007432,2023-02-09,5200.0,0.2627,24,Paid,2025-02-10,588,Subprime
APP-007433,2023-11-26,8900.0,0.2759,36,Paid,2026-11-28,683,Near-Prime
APP-007434,2022-11-25,6200.0,0.1735,48,Paid,2026-11-28,613,Subprime
APP-007435,2022-08-19,7100.0,0.1315,24,Paid,2024-08-20,637,Subprime
APP-007436,2024-01-22,8600.0,0.1665,36,Paid,2027-01-24,674,Subprime
APP-007437,2022-10-28,6500.0,0.3348,24,Paid,2024-10-29,621,Subprime
APP-007438,2024-12-10,7900.0,0.1015,36,Paid,2027-12-13,657,Subprime
APP-007439,2022-10-18,5000.0,0.1565,36,Paid,2025-10-20,584,Subprime
APP-007440,2024-02-28,9300.0,0.1094,48,Paid,2028-03-02,691,Near-Prime
APP-007441,2023-07-02,11500.0,0.1862,48,Paid,2027-07-05,748,Near-Prime
APP-007442,2024-05-16,13600.0,0.1199,36,Paid,2027-05-19,799,Prime
APP-007443,2024-07-06,8200.0,0.1746,24,Default,,664,Subprime
APP-007444,2022-09-27,9600.0,0.0825,24,Paid,2024-09-28,699,Near-Prime
APP-007445,2023-07-23,4400.0,0.2109,48,Paid,2027-07-26,570,Subprime
APP-007446,2025-06-04,11000.0,0.2411,36,Paid,2028-06-06,735,Near-Prime
APP-007447,2024-03-08,9600.0,0.1608,24,Paid,2026-03-10,698,Near-Prime
APP-007448,2022-11-20,7000.0,0.1732,24,Paid,2024-11-21,635,Subprime
APP-007449,2024-04-21,10500.0,0.1718,36,Default,,721,Near-Prime
APP-007450,2025-04-08,7500.0,0.189,24,Paid,2027-04-10,647,Subprime
APP-007451,2023-08-09,7100.0,0.1781,48,Paid,2027-08-12,637,Subprime
APP-007452,2024-08-02,9000.0,0.2184,36,Paid,2027-08-05,683,Near-Prime
APP-007453,2023-09-18,5900.0,0.2417,36,Paid,2026-09-20,606,Subprime
APP-007454,2024-02-25,10000.0,0.1393,36,Paid,2027-02-27,711,Near-Prime
APP-007455,2023-04-15,5900.0,0.1645,36,Paid,2026-04-17,607,Subprime
APP-007456,2022-10-10,5900.0,0.2251,36,Paid,2025-10-12,607,Subprime
APP-007457,2024-08-19,6200.0,0.1089,36,Paid,2027-08-22,614,Subprime
APP-007458,2025-02-17,9500.0,0.0815,36,Paid,2028-02-20,697,Near-Prime
APP-007459,2025-02-16,6800.0,0.1913,36,Paid,2028-02-19,629,Subprime
APP-007460,2023-01-11,5300.0,0.2048,48,Paid,2027-01-14,592,Subprime
APP-007461,2022-11-11,6800.0,0.1439,24,Paid,2024-11-12,629,Subprime
APP-007462,2023-07-05,7900.0,0.1511,36,Paid,2026-07-07,658,Subprime
APP-007463,2023-02-25,5600.0,0.142,36,Paid,2026-02-27,600,Subprime
APP-007464,2024-05-29,5700.0,0.1367,36,Paid,2027-06-01,602,Subprime
APP-007465,2023-09-14,12200.0,0.2147,24,Paid,2025-09-15,765,Prime
APP-007466,2025-03-28,6300.0,0.121,36,Paid,2028-03-30,616,Subprime
APP-007467,2025-06-14,7400.0,0.1667,24,Paid,2027-06-16,643,Subprime
APP-007468,2023-07-08,7300.0,0.1347,24,Default,,641,Subprime
APP-007469,2025-02-06,7200.0,0.1072,36,Paid,2028-02-09,638,Subprime
APP-007470,2025-03-12,9200.0,0.2235,36,Paid,2028-03-14,691,Near-Prime
APP-007471,2024-07-24,9900.0,0.154,48,Paid,2028-07-27,707,Near-Prime
APP-007472,2023-05-07,7400.0,0.1894,36,Default,,644,Subprime
APP-007473,2022-10-12,5500.0,0.1046,36,Paid,2025-10-14,598,Subprime
APP-007474,2024-03-19,10500.0,0.1429,36,Paid,2027-03-22,723,Near-Prime
APP-007475,2023-04-11,7800.0,0.2178,36,Paid,2026-04-13,655,Subprime
APP-007476,2023-06-01,11500.0,0.3094,24,Paid,2025-06-02,746,Near-Prime
APP-007477,2024-01-13,3500.0,0.0812,24,Paid,2026-01-14,547,Subprime
APP-007478,2024-08-14,8400.0,0.1699,24,Paid,2026-08-16,669,Subprime
APP-007479,2023-07-16,11800.0,0.2006,36,Paid,2026-07-18,755,Prime
APP-007480,2023-08-20,7300.0,0.1492,48,Paid,2027-08-23,642,Subprime
APP-007481,2022-08-22,7500.0,0.2225,48,Paid,2026-08-25,648,Subprime
APP-007482,2024-08-06,8600.0,0.1367,48,Paid,2028-08-09,674,Subprime
APP-007483,2023-01-21,6900.0,0.1877,48,Paid,2027-01-24,632,Subprime
APP-007484,2023-07-10,7400.0,0.1539,36,Paid,2026-07-12,644,Subprime
APP-007485,2023-05-28,7300.0,0.241,24,Paid,2025-05-29,643,Subprime
APP-007486,2024-03-22,6700.0,0.1462,36,Paid,2027-03-25,628,Subprime
APP-007487,2024-12-19,10500.0,0.1624,48,Paid,2028-12-22,721,Near-Prime
APP-007488,2024-03-17,8900.0,0.2273,36,Paid,2027-03-20,683,Near-Prime
APP-007489,2024-10-29,8500.0,0.1286,36,Paid,2027-11-01,672,Subprime
APP-007490,2024-07-02,9600.0,0.1834,24,Paid,2026-07-04,700,Near-Prime
APP-007491,2023-10-31,7500.0,0.0889,36,Paid,2026-11-02,646,Subprime
APP-007492,2025-06-27,6500.0,0.1256,36,Paid,2028-06-29,621,Subprime
APP-007493,2022-07-29,6800.0,0.1991,36,Paid,2025-07-31,629,Subprime
APP-007494,2022-07-04,8000.0,0.1305,48,Paid,2026-07-07,660,Subprime
APP-007495,2024-10-20,5900.0,0.1528,24,Default,,607,Subprime
APP-007496,2023-07-02,7000.0,0.2047,48,Paid,2027-07-05,634,Subprime
APP-007497,2023-09-04,7000.0,0.151,24,Paid,2025-09-05,634,Subprime
APP-007498,2023-08-28,12200.0,0.2211,48,Paid,2027-08-31,766,Prime
APP-007499,2025-06-28,2500.0,0.1908,36,Paid,2028-06-30,521,Subprime
APP-007500,2025-05-13,7600.0,0.2018,36,Default,,651,Subprime
APP-007501,2024-07-28,11500.0,0.242,24,Paid,2026-07-30,746,Near-Prime
APP-007502,2022-12-06,8200.0,0.196,36,Paid,2025-12-08,666,Subprime
APP-007503,2023-09-12,9500.0,0.2569,48,Paid,2027-09-15,697,Near-Prime
APP-007504,2025-06-24,8200.0,0.2256,24,Paid,2027-06-26,664,Subprime
APP-007505,2025-01-28,6700.0,0.1538,24,Paid,2027-01-30,626,Subprime
APP-007506,2023-03-15,3500.0,0.2447,36,Paid,2026-03-17,547,Subprime
APP-007507,2024-05-14,8400.0,0.1932,24,Default,,670,Subprime
APP-007508,2022-07-21,6400.0,0.1603,24,Paid,2024-07-22,621,Subprime
APP-007509,2024-09-13,6400.0,0.1939,36,Paid,2027-09-16,619,Subprime
APP-007510,2023-06-06,7000.0,0.2356,24,Paid,2025-06-07,635,Subprime
APP-007511,2025-04-22,11500.0,0.2028,36,Paid,2028-04-24,747,Near-Prime
APP-007512,2023-07-10,12800.0,0.2711,48,Default,,780,Prime
APP-007513,2025-03-05,8400.0,0.2343,36,Paid,2028-03-07,670,Subprime
APP-007514,2023-03-15,7100.0,0.2062,24,Paid,2025-03-16,636,Subprime
APP-007515,2024-06-05,5600.0,0.1287,36,Paid,2027-06-08,601,Subprime
APP-007516,2023-06-17,8900.0,0.171,36,Paid,2026-06-19,683,Near-Prime
APP-007517,2024-12-12,11600.0,0.1836,36,Paid,2027-12-15,749,Near-Prime
APP-007518,2023-04-19,7500.0,0.2148,36,Paid,2026-04-21,647,Subprime
APP-007519,2024-08-24,3200.0,0.2119,48,Paid,2028-08-27,541,Subprime
APP-007520,2024-01-24,9300.0,0.1885,36,Paid,2027-01-26,693,Near-Prime
APP-007521,2024-09-27,10000.0,0.186,24,Default,,709,Near-Prime
APP-007522,2022-09-09,4800.0,0.216,36,Paid,2025-09-11,580,Subprime
APP-007523,2025-05-25,8400.0,0.1371,36,Paid,2028-05-27,668,Subprime
APP-007524,2023-11-02,8900.0,0.2648,48,Paid,2027-11-05,682,Near-Prime
APP-007525,2023-02-13,7900.0,0.0776,48,Paid,2027-02-16,656,Subprime
APP-007526,2023-06-22,6400.0,0.2528,36,Paid,2026-06-24,620,Subprime
APP-007527,2024-07-10,10000.0,0.1777,36,Paid,2027-07-13,710,Near-Prime
APP-007528,2023-09-17,7200.0,0.2301,36,Paid,2026-09-19,639,Subprime
APP-007529,2025-05-09,5000.0,0.1982,36,Paid,2028-05-11,585,Subprime
APP-007530,2025-02-11,3900.0,0.1973,24,Paid,2027-02-13,557,Subprime
APP-007531,2023-07-07,10500.0,0.2077,36,Paid,2026-07-09,723,Near-Prime
APP-007532,2022-09-24,9200.0,0.2205,36,Paid,2025-09-26,690,Near-Prime
APP-007533,2024-01-17,8200.0,0.1636,36,Paid,2027-01-19,664,Subprime
APP-007534,2025-06-23,7100.0,0.2317,36,Paid,2028-06-25,637,Subprime
APP-007535,2023-11-01,6900.0,0.1258,36,Paid,2026-11-03,633,Subprime
APP-007536,2023-01-13,5800.0,0.1797,36,Default,,606,Subprime
APP-007537,2023-10-23,7100.0,0.2218,36,Paid,2026-10-25,638,Subprime
APP-007538,2025-02-12,3800.0,0.2298,36,Paid,2028-02-15,553,Subprime
APP-007539,2022-09-19,6500.0,0.203,36,Paid,2025-09-21,623,Subprime
APP-007540,2023-09-21,7400.0,0.1603,24,Paid,2025-09-22,644,Subprime
APP-007541,2022-11-11,9200.0,0.2248,24,Paid,2024-11-12,690,Near-Prime
APP-007542,2024-11-12,7900.0,0.1465,24,Paid,2026-11-14,658,Subprime
APP-007543,2023-01-16,9600.0,0.2676,24,Paid,2025-01-17,699,Near-Prime
APP-007544,2024-04-08,10700.0,0.1758,36,Paid,2027-04-11,727,Near-Prime
APP-007545,2022-10-23,10100.0,0.103,36,Paid,2025-10-25,712,Near-Prime
APP-007546,2023-07-02,8900.0,0.1203,24,Paid,2025-07-03,683,Near-Prime
APP-007547,2023-01-21,8000.0,0.1822,48,Paid,2027-01-24,660,Subprime
APP-007548,2025-05-14,6000.0,0.187,36,Paid,2028-05-16,610,Subprime
APP-007549,2024-08-01,9500.0,0.2785,36,Paid,2027-08-04,696,Near-Prime
APP-007550,2024-01-30,11400.0,0.1281,24,Paid,2026-01-31,743,Near-Prime
APP-007551,2023-11-04,8700.0,0.182,24,Paid,2025-11-05,677,Subprime
APP-007552,2023-01-29,11800.0,0.127,36,Paid,2026-01-31,755,Prime
APP-007553,2023-04-19,4900.0,0.1554,48,Paid,2027-04-22,583,Subprime
APP-007554,2023-06-08,5700.0,0.2642,24,Paid,2025-06-09,602,Subprime
APP-007555,2024-07-21,9700.0,0.1232,36,Paid,2027-07-24,702,Near-Prime
APP-007556,2024-08-30,8500.0,0.2094,48,Paid,2028-09-02,673,Subprime
APP-007557,2023-09-04,10600.0,0.1996,36,Paid,2026-09-06,725,Near-Prime
APP-007558,2022-07-29,8000.0,0.1788,36,Paid,2025-07-31,659,Subprime
APP-007559,2025-02-05,6300.0,0.206,36,Paid,2028-02-08,616,Subprime
APP-007560,2024-05-02,7600.0,0.122,48,Paid,2028-05-05,649,Subprime
APP-007561,2023-08-30,4900.0,0.2628,36,Paid,2026-09-01,583,Subprime
APP-007562,2023-08-28,5700.0,0.2762,48,Paid,2027-08-31,603,Subprime
APP-007563,2023-05-17,9900.0,0.1824,36,Paid,2026-05-19,708,Near-Prime
APP-007564,2025-01-22,9700.0,0.3012,48,Paid,2029-01-25,703,Near-Prime
APP-007565,2025-03-07,8700.0,0.16,48,Paid,2029-03-10,678,Subprime
APP-007566,2023-03-03,4600.0,0.2,36,Paid,2026-03-05,573,Subprime
APP-007567,2024-07-20,7300.0,0.2516,36,Paid,2027-07-23,642,Subprime
APP-007568,2024-07-28,5600.0,0.157,36,Paid,2027-07-31,598,Subprime
APP-007569,2024-09-17,10400.0,0.1109,48,Default,,718,Near-Prime
APP-007570,2022-09-16,6800.0,0.0994,48,Default,,630,Subprime
APP-007571,2023-01-09,5800.0,0.283,24,Paid,2025-01-10,605,Subprime
APP-007572,2023-12-18,8100.0,0.1535,36,Default,,661,Subprime
APP-007573,2024-07-13,6700.0,0.1707,48,Paid,2028-07-16,627,Subprime
APP-007574,2024-08-31,11000.0,0.1244,36,Paid,2027-09-03,734,Near-Prime
APP-007575,2023-09-12,6500.0,0.2274,36,Paid,2026-09-14,623,Subprime
APP-007576,2024-11-18,5200.0,0.1409,24,Paid,2026-11-20,590,Subprime
APP-007577,2023-08-15,3700.0,0.1554,36,Paid,2026-08-17,552,Subprime
APP-007578,2023-12-04,7900.0,0.195,48,Paid,2027-12-07,658,Subprime
APP-007579,2022-09-22,6900.0,0.1268,48,Default,,631,Subprime
APP-007580,2024-09-09,5100.0,0.1711,24,Paid,2026-09-11,588,Subprime
APP-007581,2022-08-30,10400.0,0.2501,36,Paid,2025-09-01,719,Near-Prime
APP-007582,2023-12-06,9300.0,0.2014,48,Paid,2027-12-09,693,Near-Prime
APP-007583,2023-02-26,7900.0,0.1865,48,Paid,2027-03-01,658,Subprime
APP-007584,2024-11-10,10700.0,0.1907,36,Paid,2027-11-13,728,Near-Prime
APP-007585,2022-08-17,9300.0,0.1605,24,Paid,2024-08-18,693,Near-Prime
APP-007586,2025-07-02,6400.0,0.2798,36,Default,,618,Subprime
APP-007587,2025-04-18,5900.0,0.1394,48,Default,,608,Subprime
APP-007588,2022-12-13,9600.0,0.1905,36,Paid,2025-12-15,700,Near-Prime
APP-007589,2025-03-18,8800.0,0.1858,48,Paid,2029-03-21,679,Subprime
APP-007590,2024-08-31,8300.0,0.2304,36,Paid,2027-09-03,668,Subprime
APP-007591,2024-07-07,6300.0,0.2352,48,Paid,2028-07-10,617,Subprime
APP-007592,2023-02-12,9200.0,0.1784,48,Paid,2027-02-15,690,Near-Prime
APP-007593,2025-02-21,6500.0,0.1945,36,Paid,2028-02-24,622,Subprime
APP-007594,2022-09-27,7800.0,0.1964,48,Paid,2026-09-30,654,Subprime
APP-007595,2024-12-29,10900.0,0.0664,48,Paid,2029-01-01,732,Near-Prime
APP-007596,2022-12-06,6700.0,0.1006,48,Paid,2026-12-09,626,Subprime
APP-007597,2024-10-13,4900.0,0.1497,36,Paid,2027-10-16,581,Subprime
APP-007598,2025-01-23,5900.0,0.1519,36,Paid,2028-01-26,607,Subprime
APP-007599,2022-11-05,10000.0,0.12,36,Paid,2025-11-07,709,Near-Prime
APP-007600,2023-10-20,8500.0,0.2175,36,Paid,2026-10-22,672,Subprime
APP-007601,2023-04-27,7700.0,0.1801,36,Paid,2026-04-29,653,Subprime
APP-007602,2024-12-16,7000.0,0.1693,36,Paid,2027-12-19,634,Subprime
APP-007603,2023-11-26,9000.0,0.1172,24,Paid,2025-11-27,684,Near-Prime
APP-007604,2023-04-24,6300.0,0.1778,48,Paid,2027-04-27,617,Subprime
APP-007605,2023-12-04,8600.0,0.05,36,Paid,2026-12-06,675,Subprime
APP-007606,2023-01-26,6500.0,0.1719,36,Paid,2026-01-28,623,Subprime
APP-007607,2022-12-29,6200.0,0.1832,36,Paid,2025-12-31,615,Subprime
APP-007608,2023-11-04,6700.0,0.1921,24,Paid,2025-11-05,628,Subprime
APP-007609,2023-03-15,7200.0,0.1018,48,Paid,2027-03-18,641,Subprime
APP-007610,2024-06-13,7900.0,0.1912,36,Paid,2027-06-16,657,Subprime
APP-007611,2024-12-31,8500.0,0.1279,36,Paid,2028-01-03,671,Subprime
APP-007612,2023-05-16,1000.0,0.1394,36,Paid,2026-05-18,500,Subprime
APP-007613,2023-01-01,6400.0,0.2159,36,Paid,2026-01-03,619,Subprime
APP-007614,2024-09-27,7200.0,0.2807,36,Paid,2027-09-30,640,Subprime
APP-007615,2024-06-02,11000.0,0.1826,24,Paid,2026-06-04,735,Near-Prime
APP-007616,2022-10-21,5800.0,0.1391,36,Paid,2025-10-23,605,Subprime
APP-007617,2025-02-24,8300.0,0.1894,36,Paid,2028-02-27,668,Subprime
APP-007618,2022-09-30,11000.0,0.227,48,Paid,2026-10-03,734,Near-Prime
APP-007619,2023-04-25,5400.0,0.211,36,Paid,2026-04-27,594,Subprime
APP-007620,2024-06-09,8800.0,0.3172,24,Paid,2026-06-11,679,Subprime
APP-007621,2023-05-25,6400.0,0.1442,24,Paid,2025-05-26,619,Subprime
APP-007622,2023-01-28,7000.0,0.1926,36,Paid,2026-01-30,634,Subprime
APP-007623,2023-02-28,6400.0,0.2574,36,Paid,2026-03-02,619,Subprime
APP-007624,2023-04-06,6500.0,0.2543,24,Paid,2025-04-07,623,Subprime
APP-007625,2023-11-29,13400.0,0.0825,36,Paid,2026-12-01,796,Prime
APP-007626,2023-06-02,9700.0,0.1798,24,Paid,2025-06-03,702,Near-Prime
APP-007627,2023-02-08,10200.0,0.2542,36,Paid,2026-02-10,715,Near-Prime
APP-007628,2024-11-12,9000.0,0.3245,36,Paid,2027-11-15,684,Near-Prime
APP-007629,2024-12-17,4800.0,0.2152,48,Paid,2028-12-20,579,Subprime
APP-007630,2024-11-10,8800.0,0.1616,24,Default,,679,Subprime
APP-007631,2024-03-23,10100.0,0.1295,36,Paid,2027-03-26,713,Near-Prime
APP-007632,2023-12-24,6300.0,0.2909,48,Default,,617,Subprime
APP-007633,2023-05-21,9900.0,0.2164,36,Paid,2026-05-23,708,Near-Prime
APP-007634,2023-07-30,9400.0,0.1376,36,Paid,2026-08-01,695,Near-Prime
APP-007635,2025-04-09,11700.0,0.1698,36,Paid,2028-04-11,752,Prime
APP-007636,2023-05-13,7200.0,0.1955,24,Paid,2025-05-14,639,Subprime
APP-007637,2024-06-22,5800.0,0.2072,36,Paid,2027-06-25,605,Subprime
APP-007638,2023-10-03,7300.0,0.135,48,Paid,2027-10-06,641,Subprime
APP-007639,2025-06-26,10900.0,0.1493,36,Paid,2028-06-28,731,Near-Prime
APP-007640,2024-09-02,4300.0,0.0974,36,Paid,2027-09-05,568,Subprime
APP-007641,2024-03-24,3900.0,0.232,36,Paid,2027-03-27,556,Subprime
APP-007642,2023-12-28,8200.0,0.1629,36,Default,,664,Subprime
APP-007643,2023-08-02,7100.0,0.2033,36,Default,,637,Subprime
APP-007644,2022-10-17,8000.0,0.2511,36,Paid,2025-10-19,660,Subprime
APP-007645,2023-09-10,9900.0,0.191,36,Paid,2026-09-12,707,Near-Prime
APP-007646,2023-08-26,6900.0,0.1744,36,Paid,2026-08-28,632,Subprime
APP-007647,2023-07-13,4300.0,0.1897,48,Paid,2027-07-16,566,Subprime
APP-007648,2025-01-02,12100.0,0.1832,36,Paid,2028-01-05,762,Prime
APP-007649,2024-03-09,6000.0,0.2423,36,Paid,2027-03-12,610,Subprime
APP-007650,2024-03-13,5900.0,0.1955,24,Paid,2026-03-15,607,Subprime
APP-007651,2024-07-06,10200.0,0.1528,36,Paid,2027-07-09,715,Near-Prime
APP-007652,2023-04-03,7200.0,0.2324,36,Paid,2026-04-05,640,Subprime
APP-007653,2025-01-15,7900.0,0.2415,48,Paid,2029-01-18,656,Subprime
APP-007654,2024-05-22,9000.0,0.1131,36,Paid,2027-05-25,684,Near-Prime
APP-007655,2025-05-02,10200.0,0.2566,36,Paid,2028-05-04,714,Near-Prime
APP-007656,2025-01-29,7300.0,0.1982,48,Paid,2029-02-01,643,Subprime
APP-007657,2023-08-17,11000.0,0.1942,24,Paid,2025-08-18,735,Near-Prime
APP-007658,2023-10-25,3700.0,0.2303,36,Default,,553,Subprime
APP-007659,2023-09-12,9500.0,0.1517,36,Paid,2026-09-14,697,Near-Prime
APP-007660,2023-04-05,6300.0,0.2277,36,Paid,2026-04-07,618,Subprime
APP-007661,2023-12-13,10700.0,0.1612,48,Paid,2027-12-16,728,Near-Prime
APP-007662,2022-08-24,8300.0,0.1063,36,Paid,2025-08-26,667,Subprime
APP-007663,2022-10-26,6700.0,0.1301,36,Paid,2025-10-28,626,Subprime
APP-007664,2022-12-01,9300.0,0.2084,36,Paid,2025-12-03,693,Near-Prime
APP-007665,2024-11-01,9800.0,0.1327,36,Paid,2027-11-04,704,Near-Prime
APP-007666,2023-02-04,9300.0,0.2605,24,Paid,2025-02-05,692,Near-Prime
APP-007667,2025-02-11,5900.0,0.2395,48,Paid,2029-02-14,608,Subprime
APP-007668,2025-03-05,7000.0,0.2467,24,Paid,2027-03-07,635,Subprime
APP-007669,2023-02-26,8000.0,0.1862,36,Paid,2026-02-28,659,Subprime
APP-007670,2025-04-30,7900.0,0.1929,36,Paid,2028-05-02,657,Subprime
APP-007671,2023-04-10,9500.0,0.1203,48,Default,,697,Near-Prime
APP-007672,2025-05-29,4000.0,0.2298,36,Paid,2028-05-31,559,Subprime
APP-007673,2022-10-18,8700.0,0.199,36,Paid,2025-10-20,676,Subprime
APP-007674,2024-03-13,7400.0,0.2084,36,Default,,645,Subprime
APP-007675,2023-05-17,6300.0,0.2644,36,Paid,2026-05-19,618,Subprime
APP-007676,2025-02-03,6500.0,0.1497,36,Paid,2028-02-06,622,Subprime
APP-007677,2023-12-30,7600.0,0.1737,48,Paid,2028-01-02,649,Subprime
APP-007678,2024-03-16,1000.0,0.1963,24,Paid,2026-03-18,500,Subprime
APP-007679,2024-08-11,6600.0,0.1332,36,Paid,2027-08-14,624,Subprime
APP-007680,2024-11-02,6200.0,0.1706,36,Paid,2027-11-05,616,Subprime
APP-007681,2022-09-19,9100.0,0.2046,48,Paid,2026-09-22,686,Near-Prime
APP-007682,2023-01-08,6400.0,0.1637,36,Paid,2026-01-10,619,Subprime
APP-007683,2024-08-26,7600.0,0.2454,24,Paid,2026-08-28,649,Subprime
APP-007684,2024-02-22,11100.0,0.1045,24,Paid,2026-02-23,737,Near-Prime
APP-007685,2023-10-18,10000.0,0.2361,36,Paid,2026-10-20,709,Near-Prime
APP-007686,2024-01-17,9800.0,0.2131,36,Paid,2027-01-19,705,Near-Prime
APP-007687,2023-07-23,7000.0,0.1516,36,Paid,2026-07-25,635,Subprime
APP-007688,2025-03-07,9100.0,0.1338,36,Paid,2028-03-09,687,Near-Prime
APP-007689,2024-06-01,7500.0,0.076,36,Paid,2027-06-04,648,Subprime
APP-007690,2023-01-09,7600.0,0.1402,36,Paid,2026-01-11,650,Subprime
APP-007691,2023-11-27,8800.0,0.2324,48,Paid,2027-11-30,680,Near-Prime
APP-007692,2024-11-10,6800.0,0.1772,36,Paid,2027-11-13,630,Subprime
APP-007693,2024-03-11,11000.0,0.2381,36,Paid,2027-03-14,734,Near-Prime
APP-007694,2025-06-24,7700.0,0.149,36,Paid,2028-06-26,651,Subprime
APP-007695,2024-07-25,9200.0,0.2154,36,Paid,2027-07-28,690,Near-Prime
APP-007696,2024-11-19,10900.0,0.1441,36,Paid,2027-11-22,732,Near-Prime
APP-007697,2025-02-27,10100.0,0.1317,36,Paid,2028-03-01,711,Near-Prime
APP-007698,2025-05-20,5200.0,0.1746,24,Paid,2027-05-22,589,Subprime
APP-007699,2025-03-03,8900.0,0.1468,36,Paid,2028-03-05,682,Near-Prime
APP-007700,2022-08-18,9700.0,0.1029,36,Paid,2025-08-20,702,Near-Prime
APP-007701,2023-05-07,9800.0,0.1709,24,Paid,2025-05-08,704,Near-Prime
APP-007702,2023-05-03,5800.0,0.1853,36,Paid,2026-05-05,604,Subprime
APP-007703,2025-01-18,6700.0,0.2434,36,Default,,627,Subprime
APP-007704,2024-02-29,10000.0,0.2268,24,Paid,2026-03-02,709,Near-Prime
APP-007705,2025-06-12,6500.0,0.241,24,Paid,2027-06-14,621,Subprime
APP-007706,2024-05-23,7400.0,0.216,36,Paid,2027-05-26,645,Subprime
APP-007707,2023-10-29,11200.0,0.1966,36,Paid,2026-10-31,738,Near-Prime
APP-007708,2023-04-10,7900.0,0.1186,48,Paid,2027-04-13,657,Subprime
APP-007709,2024-09-27,6500.0,0.1875,24,Paid,2026-09-29,623,Subprime
APP-007710,2024-11-02,6200.0,0.2098,24,Paid,2026-11-04,616,Subprime
APP-007711,2024-12-07,8700.0,0.2529,24,Default,,676,Subprime
APP-007712,2024-06-14,5300.0,0.2143,36,Paid,2027-06-17,593,Subprime
APP-007713,2024-08-26,7500.0,0.242,36,Default,,647,Subprime
APP-007714,2023-12-27,8700.0,0.1284,36,Paid,2026-12-29,676,Subprime
APP-007715,2023-04-27,10600.0,0.1637,48,Paid,2027-04-30,724,Near-Prime
APP-007716,2024-12-07,9300.0,0.2015,36,Paid,2027-12-10,693,Near-Prime
APP-007717,2022-11-01,6600.0,0.238,48,Paid,2026-11-04,624,Subprime
APP-007718,2023-10-28,10400.0,0.1727,24,Paid,2025-10-29,718,Near-Prime
APP-007719,2023-03-17,7400.0,0.1759,24,Paid,2025-03-18,645,Subprime
APP-007720,2023-05-29,5500.0,0.2144,36,Paid,2026-05-31,598,Subprime
APP-007721,2023-03-05,7700.0,0.1237,24,Default,,651,Subprime
APP-007722,2024-06-10,10900.0,0.2604,48,Paid,2028-06-13,731,Near-Prime
APP-007723,2024-05-29,8300.0,0.136,36,Paid,2027-06-01,668,Subprime
APP-007724,2024-11-29,8000.0,0.0841,36,Paid,2027-12-02,660,Subprime
APP-007725,2024-12-11,11300.0,0.1805,36,Default,,741,Near-Prime
APP-007726,2024-10-22,5100.0,0.2649,24,Default,,588,Subprime
APP-007727,2023-09-29,5400.0,0.2093,24,Paid,2025-09-30,595,Subprime
APP-007728,2023-04-07,4800.0,0.2176,36,Paid,2026-04-09,579,Subprime
APP-007729,2024-04-16,8700.0,0.1821,36,Paid,2027-04-19,678,Subprime
APP-007730,2025-05-07,8300.0,0.1724,48,Default,,668,Subprime
APP-007731,2024-06-30,11100.0,0.1028,36,Paid,2027-07-03,737,Near-Prime
